Date,Close
4/24/2018 16:00:00,283.46
4/25/2018 16:00:00,280.69
4/26/2018 16:00:00,285.48
4/27/2018 16:00:00,294.08
4/30/2018 16:00:00,293.9
05/01/2018 16:00,299.92
05/02/2018 16:00,301.15
05/03/2018 16:00,284.45
05/04/2018 16:00,294.09
05/07/2018 16:00,302.77
05/08/2018 16:00,301.97
05/09/2018 16:00,306.85
05/10/2018 16:00,305.02
05/11/2018 16:00,301.06
5/14/2018 16:00:00,291.97
5/15/2018 16:00:00,284.18
5/16/2018 16:00:00,286.48
5/17/2018 16:00:00,284.54
5/18/2018 16:00:00,284.54
5/21/2018 16:00:00,284.49
5/22/2018 16:00:00,275.01
5/23/2018 16:00:00,279.07
5/24/2018 16:00:00,277.85
5/25/2018 16:00:00,278.85
5/29/2018 16:00:00,283.76
5/30/2018 16:00:00,291.72
5/31/2018 16:00:00,284.73
06/01/2018 16:00,291.82
06/04/2018 16:00,296.74
06/05/2018 16:00,291.13
06/06/2018 16:00,319.5
06/07/2018 16:00,316.09
06/08/2018 16:00,317.66
06/11/2018 16:00,332.1
06/12/2018 16:00,342.77
6/13/2018 16:00:00,344.78
6/14/2018 16:00:00,357.72
6/15/2018 16:00:00,358.17
6/18/2018 16:00:00,370.83
6/19/2018 16:00:00,352.55
6/20/2018 16:00:00,362.22
6/21/2018 16:00:00,347.51
6/22/2018 16:00:00,333.63
6/25/2018 16:00:00,333.01
6/26/2018 16:00:00,342
6/27/2018 16:00:00,344.5
6/28/2018 16:00:00,349.93
6/29/2018 16:00:00,342.95
07/02/2018 16:00,335.07
07/03/2018 13:00,310.86
07/05/2018 16:00,309.16
07/06/2018 16:00,308.9
07/09/2018 16:00,318.51
07/10/2018 16:00,322.47
07/11/2018 16:00,318.96
07/12/2018 16:00,316.71
7/13/2018 16:00:00,318.87
7/16/2018 16:00:00,310.1
7/17/2018 16:00:00,322.69
7/18/2018 16:00:00,323.85
7/19/2018 16:00:00,320.23
7/20/2018 16:00:00,313.58
7/23/2018 16:00:00,303.2
7/24/2018 16:00:00,297.43
7/25/2018 16:00:00,308.74
7/26/2018 16:00:00,306.65
7/27/2018 16:00:00,297.18
7/30/2018 16:00:00,290.17
7/31/2018 16:00:00,298.14
08/01/2018 16:00,300.84
08/02/2018 16:00,349.54
08/03/2018 16:00,348.17
08/06/2018 16:00,341.99
08/07/2018 16:00,379.57
08/08/2018 16:00,370.34
08/09/2018 16:00,352.45
08/10/2018 16:00,355.49
8/13/2018 16:00:00,356.41
8/14/2018 16:00:00,347.64
8/15/2018 16:00:00,338.69
8/16/2018 16:00:00,335.45
8/17/2018 16:00:00,305.5
8/20/2018 16:00:00,308.44
8/21/2018 16:00:00,321.9
8/22/2018 16:00:00,321.64
8/23/2018 16:00:00,320.1
8/24/2018 16:00:00,322.82
8/27/2018 16:00:00,319.27
8/28/2018 16:00:00,311.86
8/29/2018 16:00:00,305.01
8/30/2018 16:00:00,303.15
8/31/2018 16:00:00,301.66
09/04/2018 16:00,288.95
09/05/2018 16:00,280.74
09/06/2018 16:00,280.95
09/07/2018 16:00,263.24
09/10/2018 16:00,285.5
09/11/2018 16:00,279.44
09/12/2018 16:00,290.54
9/13/2018 16:00:00,289.46
9/14/2018 16:00:00,295.2
9/17/2018 16:00:00,294.84
9/18/2018 16:00:00,284.96
9/19/2018 16:00:00,299.02
9/20/2018 16:00:00,298.33
9/21/2018 16:00:00,299.1
9/24/2018 16:00:00,299.68
9/25/2018 16:00:00,300.99
9/26/2018 16:00:00,309.58
9/27/2018 16:00:00,307.52
9/28/2018 16:00:00,264.77
10/01/2018 16:00,310.7
10/02/2018 16:00,301.02
10/03/2018 16:00,294.8
10/04/2018 16:00,281.83
10/05/2018 16:00,261.95
10/08/2018 16:00,250.56
10/09/2018 16:00,262.8
10/10/2018 16:00,256.88
10/11/2018 16:00,252.23
10/12/2018 16:00,258.78
10/15/2018 16:00:00,259.59
10/16/2018 16:00:00,276.59
10/17/2018 16:00:00,271.78
10/18/2018 16:00:00,263.91
10/19/2018 16:00:00,260
10/22/2018 16:00:00,260.95
10/23/2018 16:00:00,294.14
10/24/2018 16:00:00,288.5
10/25/2018 16:00:00,314.86
10/26/2018 16:00:00,330.9
10/29/2018 16:00:00,334.85
10/30/2018 16:00:00,329.9
10/31/2018 16:00:00,337.32
11/01/2018 16:00,344.28
11/02/2018 16:00,346.41
11/05/2018 16:00,341.4
11/06/2018 16:00,341.06
11/07/2018 16:00,348.16
11/08/2018 16:00,351.4
11/09/2018 16:00,350.51
11/12/2018 16:00,331.28
11/13/2018 16:00:00,338.73
11/14/2018 16:00:00,344
11/15/2018 16:00:00,348.44
11/16/2018 16:00:00,354.31
11/19/2018 16:00:00,353.47
11/20/2018 16:00:00,347.49
11/21/2018 16:00:00,338.19
11/23/2018 13:00:00,325.83
11/26/2018 16:00:00,346
11/27/2018 16:00:00,343.92
11/28/2018 16:00:00,347.87
11/29/2018 16:00:00,341.17
11/30/2018 16:00:00,350.48
12/03/2018 16:00,358.49
12/04/2018 16:00,359.7
12/06/2018 16:00,363.06
12/07/2018 16:00,357.97
12/10/2018 16:00,365.15
12/11/2018 16:00,366.76
12/12/2018 16:00,366.6
12/13/2018 16:00:00,376.79
12/14/2018 16:00:00,365.71
12/17/2018 16:00:00,348.42
12/18/2018 16:00:00,337.03
12/19/2018 16:00:00,332.97
12/20/2018 16:00:00,315.38
12/21/2018 16:00:00,319.77
12/24/2018 13:00:00,295.39
12/26/2018 16:00:00,326.09
12/27/2018 16:00:00,316.13
12/28/2018 16:00:00,333.87
12/31/2018 16:00:00,332.8
01/02/2019 16:00,310.12
01/03/2019 16:00,300.36
01/04/2019 16:00,317.69
01/07/2019 16:00,334.96
01/08/2019 16:00,335.35
01/09/2019 16:00,338.53
01/10/2019 16:00,344.97
01/11/2019 16:00,347.26
1/14/2019 16:00:00,334.4
1/15/2019 16:00:00,344.43
1/16/2019 16:00:00,346.05
1/17/2019 16:00:00,347.31
1/18/2019 16:00:00,302.26
1/22/2019 16:00:00,298.92
1/23/2019 16:00:00,287.59
1/24/2019 16:00:00,291.51
1/25/2019 16:00:00,297.04
1/28/2019 16:00:00,296.38
1/29/2019 16:00:00,297.46
1/30/2019 16:00:00,308.77
1/31/2019 16:00:00,307.02
02/01/2019 16:00,312.21
02/04/2019 16:00,312.89
02/05/2019 16:00,321.35
02/06/2019 16:00,317.22
02/07/2019 16:00,307.51
02/08/2019 16:00,305.8
02/11/2019 16:00,312.84
02/12/2019 16:00,311.81
2/13/2019 16:00:00,308.17
2/14/2019 16:00:00,303.77
2/15/2019 16:00:00,307.88
2/19/2019 16:00:00,305.64
2/20/2019 16:00:00,302.56
2/21/2019 16:00:00,291.23
2/22/2019 16:00:00,294.71
2/25/2019 16:00:00,298.77
2/26/2019 16:00:00,297.86
2/27/2019 16:00:00,314.74
2/28/2019 16:00:00,319.88
03/01/2019 16:00,294.79
03/04/2019 16:00,285.36
03/05/2019 16:00,276.54
03/06/2019 16:00,276.24
03/07/2019 16:00,276.59
03/08/2019 16:00,284.14
03/11/2019 16:00,290.92
03/12/2019 16:00,283.36
3/13/2019 16:00:00,288.96
3/14/2019 16:00:00,289.96
3/15/2019 16:00:00,275.43
3/18/2019 16:00:00,269.49
3/19/2019 16:00:00,267.47
3/20/2019 16:00:00,273.6
3/21/2019 16:00:00,274.02
3/22/2019 16:00:00,264.53
3/25/2019 16:00:00,260.42
3/26/2019 16:00:00,267.77
3/27/2019 16:00:00,274.83
3/28/2019 16:00:00,278.62
3/29/2019 16:00:00,279.86
04/01/2019 16:00,289.18
04/02/2019 16:00,285.88
04/03/2019 16:00,291.81
04/04/2019 16:00,267.78
04/05/2019 16:00,274.96
04/08/2019 16:00,273.2
04/09/2019 16:00,272.31
04/10/2019 16:00,276.06
04/11/2019 16:00,268.42
04/12/2019 16:00,267.7
4/15/2019 16:00:00,266.38
4/16/2019 16:00:00,273.36
4/17/2019 16:00:00,271.23
4/18/2019 16:00:00,273.26
4/22/2019 16:00:00,262.75
4/23/2019 16:00:00,263.9
4/24/2019 16:00:00,258.66
4/25/2019 16:00:00,247.63
4/26/2019 16:00:00,235.14
4/29/2019 16:00:00,241.47
4/30/2019 16:00:00,238.69
05/01/2019 16:00,234.01
05/02/2019 16:00,244.1
05/03/2019 16:00,255.03
05/06/2019 16:00,255.34
05/07/2019 16:00,247.06
05/08/2019 16:00,244.84
05/09/2019 16:00,241.98
05/10/2019 16:00,239.52
5/13/2019 16:00:00,227.01
5/14/2019 16:00:00,232.31
5/15/2019 16:00:00,231.95
5/16/2019 16:00:00,228.33
5/17/2019 16:00:00,211.03
5/20/2019 16:00:00,205.36
5/21/2019 16:00:00,205.08
5/22/2019 16:00:00,192.73
5/23/2019 16:00:00,195.49
5/24/2019 16:00:00,190.63
5/28/2019 16:00:00,188.7
5/29/2019 16:00:00,189.86
5/30/2019 16:00:00,188.22
5/31/2019 16:00:00,185.16
06/03/2019 16:00,178.97
06/04/2019 16:00,193.6
06/05/2019 16:00,196.59
06/06/2019 16:00,205.95
06/07/2019 16:00,204.5
06/10/2019 16:00,212.88
06/11/2019 16:00,217.1
06/12/2019 16:00,209.26
6/13/2019 16:00:00,213.91
6/14/2019 16:00:00,214.92
6/17/2019 16:00:00,225.03
6/18/2019 16:00:00,224.74
6/19/2019 16:00:00,226.43
6/20/2019 16:00:00,219.62
6/21/2019 16:00:00,221.86
6/24/2019 16:00:00,223.64
6/25/2019 16:00:00,219.76
6/26/2019 16:00:00,219.27
6/27/2019 16:00:00,222.84
6/28/2019 16:00:00,223.46
07/01/2019 16:00,227.17
07/02/2019 16:00,224.55
07/03/2019 13:00,234.9
07/05/2019 16:00,233.1
07/08/2019 16:00,230.34
07/09/2019 16:00,230.06
07/10/2019 16:00,238.92
07/11/2019 16:00,238.6
07/12/2019 16:00,245.08
7/15/2019 16:00:00,253.5
7/16/2019 16:00:00,252.38
7/17/2019 16:00:00,254.86
7/18/2019 16:00:00,253.54
7/19/2019 16:00:00,258.18
7/22/2019 16:00:00,255.68
7/23/2019 16:00:00,260.17
7/24/2019 16:00:00,264.88
7/25/2019 16:00:00,228.82
7/26/2019 16:00:00,228.04
7/29/2019 16:00:00,235.77
7/30/2019 16:00:00,242.26
7/31/2019 16:00:00,241.61
08/01/2019 16:00,233.85
08/02/2019 16:00,234.34
08/05/2019 16:00,228.32
08/06/2019 16:00,230.75
08/07/2019 16:00,233.42
08/08/2019 16:00,238.3
08/09/2019 16:00,235.01
08/12/2019 16:00,229.01
8/13/2019 16:00:00,235
8/14/2019 16:00:00,219.62
8/15/2019 16:00:00,215.64
8/16/2019 16:00:00,219.94
8/19/2019 16:00:00,226.83
8/20/2019 16:00:00,225.86
8/21/2019 16:00:00,220.83
8/22/2019 16:00:00,222.15
8/23/2019 16:00:00,211.4
8/26/2019 16:00:00,215
8/27/2019 16:00:00,214.08
8/28/2019 16:00:00,215.59
8/29/2019 16:00:00,221.71
8/30/2019 16:00:00,225.61
09/03/2019 16:00,225.01
09/04/2019 16:00,220.68
09/05/2019 16:00,229.58
09/06/2019 16:00,227.45
09/09/2019 16:00,231.79
09/10/2019 16:00,235.54
09/11/2019 16:00,247.1
09/12/2019 16:00,245.87
9/13/2019 16:00:00,245.2
9/16/2019 16:00:00,242.81
9/17/2019 16:00:00,244.79
9/18/2019 16:00:00,243.49
9/19/2019 16:00:00,246.6
9/20/2019 16:00:00,240.62
9/23/2019 16:00:00,241.23
9/24/2019 16:00:00,223.21
9/25/2019 16:00:00,228.7
9/26/2019 16:00:00,242.56
9/27/2019 16:00:00,242.13
9/30/2019 16:00:00,240.87
10/01/2019 16:00,244.69
10/02/2019 16:00,243.13
10/03/2019 16:00,233.03
10/04/2019 16:00,231.43
10/07/2019 16:00,237.72
10/08/2019 16:00,240.05
10/09/2019 16:00,244.53
10/10/2019 16:00,244.74
10/11/2019 16:00,247.89
10/14/2019 16:00:00,256.96
10/15/2019 16:00:00,257.89
10/16/2019 16:00:00,259.75
10/17/2019 16:00:00,261.97
10/18/2019 16:00:00,256.95
10/21/2019 16:00:00,253.5
10/22/2019 16:00:00,255.58
10/23/2019 16:00:00,254.68
10/24/2019 16:00:00,299.68
10/25/2019 16:00:00,328.13
10/28/2019 16:00:00,327.71
10/29/2019 16:00:00,316.22
10/30/2019 16:00:00,315.01
10/31/2019 16:00:00,314.92
11/01/2019 16:00,313.31
11/04/2019 16:00,317.47
11/05/2019 16:00,317.22
11/06/2019 16:00,326.58
11/07/2019 16:00,335.54
11/08/2019 16:00,337.14
11/11/2019 16:00,345.09
11/12/2019 16:00,349.93
11/13/2019 16:00:00,346.11
11/14/2019 16:00:00,349.35
11/15/2019 16:00:00,352.17
11/18/2019 16:00:00,349.99
11/19/2019 16:00:00,359.52
11/20/2019 16:00:00,352.22
11/21/2019 16:00:00,354.83
11/22/2019 16:00:00,333.04
11/25/2019 16:00:00,336.34
11/26/2019 16:00:00,328.92
11/27/2019 16:00:00,331.29
11/29/2019 13:00:00,329.94
12/02/2019 16:00,334.87
12/03/2019 16:00,336.2
12/04/2019 16:00,333.03
12/05/2019 16:00,330.37
12/06/2019 16:00,335.89
12/09/2019 16:00,339.53
12/10/2019 16:00,348.84
12/11/2019 16:00,352.7
12/12/2019 16:00,359.68
12/13/2019 16:00:00,358.39
12/16/2019 16:00:00,381.5
12/17/2019 16:00:00,378.99
12/18/2019 16:00:00,393.15
12/19/2019 16:00:00,404.04
12/20/2019 16:00:00,405.59
12/23/2019 16:00:00,419.22
12/24/2019 13:00:00,425.25
12/26/2019 16:00:00,430.94
12/27/2019 16:00:00,430.38
12/30/2019 16:00:00,414.7
12/31/2019 16:00:00,418.33
01/02/2020 16:00,430.26
01/03/2020 16:00,443.01
01/06/2020 16:00,451.54
01/07/2020 16:00,469.06
01/08/2020 16:00,492.14
01/09/2020 16:00,481.34
01/10/2020 16:00,478.15
1/13/2020 16:00:00,524.86
1/14/2020 16:00:00,537.92
1/15/2020 16:00:00,518.5
1/16/2020 16:00:00,513.49
1/17/2020 16:00:00,510.5
1/21/2020 16:00:00,547.2
1/22/2020 16:00:00,569.56
1/23/2020 16:00:00,572.2
1/24/2020 16:00:00,564.82
1/27/2020 16:00:00,558.02
1/28/2020 16:00:00,566.9
1/29/2020 16:00:00,580.99
1/30/2020 16:00:00,640.81
1/31/2020 16:00:00,650.57
02/03/2020 16:00,780
02/04/2020 16:00,887.06
02/05/2020 16:00,734.7
02/06/2020 16:00,748.96
02/07/2020 16:00,748.07
02/10/2020 16:00,771.28
02/11/2020 16:00,774.38
02/12/2020 16:00,767.29
2/13/2020 16:00:00,804
2/14/2020 16:00:00,800.03
2/18/2020 16:00:00,858.4
2/19/2020 16:00:00,917.42
2/20/2020 16:00:00,899.41
2/21/2020 16:00:00,901
2/24/2020 16:00:00,833.79
2/25/2020 16:00:00,799.91
2/26/2020 16:00:00,778.8
2/27/2020 16:00:00,679
2/28/2020 16:00:00,667.99
03/02/2020 16:00,743.62
03/03/2020 16:00,745.51
03/04/2020 16:00,749.5
03/05/2020 16:00,724.54
03/06/2020 16:00,703.48
03/09/2020 16:00,608
03/10/2020 16:00,645.33
03/11/2020 16:00,634.23
03/12/2020 16:00,560.55
3/13/2020 16:00:00,546.62
3/16/2020 16:00:00,445.07
3/17/2020 16:00:00,430.2
3/18/2020 16:00:00,361.22
3/19/2020 16:00:00,427.64
3/20/2020 16:00:00,427.53
3/23/2020 16:00:00,434.29
3/24/2020 16:00:00,505
3/25/2020 16:00:00,539.25
3/26/2020 16:00:00,528.16
3/27/2020 16:00:00,514.36
3/30/2020 16:00:00,502.13
3/31/2020 16:00:00,524
04/01/2020 16:00,481.56
04/02/2020 16:00,454.47
04/03/2020 16:00,480.01
04/06/2020 16:00,516.24
04/07/2020 16:00,545.45
04/08/2020 16:00,548.84
04/09/2020 16:00,573
4/13/2020 16:00:00,650.95
4/14/2020 16:00:00,709.89
4/15/2020 16:00:00,729.83
4/16/2020 16:00:00,745.21
4/17/2020 16:00:00,753.89
4/20/2020 16:00:00,746.36
4/21/2020 16:00:00,686.72
4/22/2020 16:00:00,732.11
4/23/2020 16:00:00,705.63
4/24/2020 16:00:00,725.15
4/27/2020 16:00:00,798.75
4/28/2020 16:00:00,769.12
4/29/2020 16:00:00,800.51
4/30/2020 16:00:00,781.88
05/01/2020 16:00,701.32
05/04/2020 16:00,761.19
05/05/2020 16:00,768.21
05/06/2020 16:00,782.58
05/07/2020 16:00,780.04
05/08/2020 16:00,819.42
05/11/2020 16:00,811.29
05/12/2020 16:00,809.41
5/13/2020 16:00:00,790.96
5/14/2020 16:00:00,803.33
5/15/2020 16:00:00,799.17
5/18/2020 16:00:00,813.63
5/19/2020 16:00:00,808.01
5/20/2020 16:00:00,815.56
5/21/2020 16:00:00,827.6
5/22/2020 16:00:00,816.88
5/26/2020 16:00:00,818.87
5/27/2020 16:00:00,820.23
5/28/2020 16:00:00,805.81
5/29/2020 16:00:00,835
06/01/2020 16:00,898.1
06/02/2020 16:00,881.56
06/03/2020 16:00,882.96
06/04/2020 16:00,864.38
06/05/2020 16:00,885.66
06/08/2020 16:00,949.92
06/09/2020 16:00,940.67
06/10/2020 16:00,1025.05
06/11/2020 16:00,972.84
06/12/2020 16:00,935.28
6/15/2020 16:00:00,990.9
6/16/2020 16:00:00,982.13
6/17/2020 16:00:00,991.79
6/18/2020 16:00:00,1003.96
6/19/2020 16:00:00,1000.9
6/22/2020 16:00:00,994.32
6/23/2020 16:00:00,1001.78
6/24/2020 16:00:00,960.85
6/25/2020 16:00:00,985.98
6/26/2020 16:00:00,959.74
6/29/2020 16:00:00,1009.35
6/30/2020 16:00:00,1079.81
07/01/2020 16:00,1119.63
07/02/2020 16:00,1208.66
07/06/2020 16:00,1371.58
07/07/2020 16:00,1389.86
07/08/2020 16:00,1365.88
07/09/2020 16:00,1394.28
07/10/2020 16:00,1544.65
7/13/2020 16:00:00,1497.06
7/14/2020 16:00:00,1516.8
7/15/2020 16:00:00,1546.01
7/16/2020 16:00:00,1500.64
7/17/2020 16:00:00,1500.84
7/20/2020 16:00:00,1643
7/21/2020 16:00:00,1568.36
7/22/2020 16:00:00,1592.33
7/23/2020 16:00:00,1513.07
7/24/2020 16:00:00,1417
7/27/2020 16:00:00,1539.6
7/28/2020 16:00:00,1476.49
7/29/2020 16:00:00,1499.11
7/30/2020 16:00:00,1487.49
7/31/2020 16:00:00,1430.76
08/03/2020 16:00,1485
08/04/2020 16:00,1487
08/05/2020 16:00,1485.02
08/06/2020 16:00,1489.58
08/07/2020 16:00,1452.71
08/10/2020 16:00,1418.57
08/11/2020 16:00,1374.39
08/12/2020 16:00,1554.76